#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCRES.44;With the Palace once again under the control of the Grand Secretariat, our bid to retake control of our Kingdom has failed and we are at his mercy. Our supporters have quickly been rounded up and executed.;;;;;;;;;;;;;x;
EVTDESCRES.45;With the Grand Secretariat deposed from power, no longer is the Earth King merely a figurehead in his own Kingdom. From now on, a new era of direct rule over Ba Sing Se begins. Perhaps one day, the entire Earth Kingdom will once again be properly united under that rule. For now, however, all that remains is to deal with the surviving Dai Li. We could purge the remains of their organisation and ensure they never again seize power, but in doing so lose their expertise and expansive spy network. Some ministers suggest a new Grand Secretariat should be appointed of their choosing, but ultimately the decision is up to the Earth King.;;;;;;;;;;;;;x;
EVTDESCRES.46;News is spreading of chaos in Ba Sing Se as conflict breaks out between the Dai Li and forces that claim allegiance to the Earth King. While power struggles are nothing new to the impenetrable city, it is clear that this one shall shape the future of the Earth Kingdom.;;;;;;;;;;;;;x;
EVTDESCRES.47;Word has come that the Earth King has been victorious in Ba Sing Se, overthrowing the Dai Li who ruled the city. This marks a clear shift in power in the Earth Kingdom, and will have many consequences.;;;;;;;;;;;;;x;
EVTDESCRES.48;It has been said the Dai Li have successfully crushed a wide spread rebellion in Ba Sing Se. It has come to light that a great many of the nobility were involved in a conspiracy to overthrow the Earth King, and have all since been executed.;;;;;;;;;;;;;x;
EVTOPTAr.0;I shall restore our glory;;;;;;;;;;;;;x;
EVTOPTAr.1;This will be a worthwhile effort.;;;;;;;;;;;;;x;
EVTOPTAr.2;We will cover the cost.;;;;;;;;;;;;;x;
EVTOPTAr.3;Hunt down this thief and cut off his hands!;;;;;;;;;;;;;x;
EVTOPTAr.4;We can minimize the cost.;;;;;;;;;;;;;x;
EVTOPTAr.5;Promise them compensation.;;;;;;;;;;;;;x;
EVTOPTAr.6;They should know better than question their King.;;;;;;;;;;;;;x;
EVTOPTAr.7;Tell them this service is purely for military use.;;;;;;;;;;;;;x;
EVTOPTAr.8;You'd be a useful scapegoat.;;;;;;;;;;;;;x;
EVTOPTAr.9;We can buy his loyalty.;;;;;;;;;;;;;x;
EVTOPTAr.10;Have the agent eliminated.;;;;;;;;;;;;;x;
EVTOPTAr.11;Of course.;;;;;;;;;;;;;x;
EVTOPTAr.12;Excellent.;;;;;;;;;;;;;x;
EVTOPTAr.13;I'm sure my loyal subjects can handle this.;;;;;;;;;;;;;x;
EVTOPTAr.14;They shall be brought to heel again soon.;;;;;;;;;;;;;x;
EVTOPTAr.15;This is an outrage! They shall be destroyed at once!;;;;;;;;;;;;;x;
EVTOPTAr.16;We shall now decide our own fate.;;;;;;;;;;;;;x;
EVTOPTAr.17;Perhaps we could retake those lands on our King's behalf...;;;;;;;;;;;;;x;
EVTOPTAr.18;These walls are a symbol of our strength.;;;;;;;;;;;;;x;
EVTOPTAr.19;A fine accomplishment.;;;;;;;;;;;;;x;
EVTOPTAr.20;I'm sure my subjects can pay the difference.;;;;;;;;;;;;;x;
EVTOPTAr.21;The Royal Treasury will replace the funds.;;;;;;;;;;;;;x;
EVTOPTAr.22;It is clear we have no choice but to replace the wall.;;;;;;;;;;;;;x;
EVTOPTAr.23;So what if it collapses?;;;;;;;;;;;;;x;
EVTOPTAr.24;We need a man like that in the capital.;;;;;;;;;;;;;x;
EVTOPTAr.25;Be sure to reward his diligent work.;;;;;;;;;;;;;x;
EVTOPTAr.26;It was a worthwhile investment to be sure.;;;;;;;;;;;;;x;
EVTOPTAr.27;The Guard should answer only to me.;;;;;;;;;;;;;x;
EVTOPTAr.28;Assure him we'll recruit more men to fill the ranks.;;;;;;;;;;;;;x;
EVTOPTAr.29;Can't he simply find more soldiers?;;;;;;;;;;;;;x;
EVTOPTAr.30;Put him somewhere he can't do much damage.;;;;;;;;;;;;;x;
EVTOPTAr.31;Arrange an unfortunate accident.;;;;;;;;;;;;;x;
EVTOPTAr.32;I don't care about these old men. Just remove them.;;;;;;;;;;;;;x;
EVTOPTAr.33;They can stay in an advisory position.;;;;;;;;;;;;;x;
EVTOPTAr.34;We'll pay them pensions for their dutiful service.;;;;;;;;;;;;;x;
EVTOPTAr.35;This a good result.;;;;;;;;;;;;;x;
EVTOPTAr.36;This is of vital importance.;;;;;;;;;;;;;x;
EVTOPTAr.37;We are one step closer to victory.;;;;;;;;;;;;;x;
EVTOPTAr.38;This is the information we need.;;;;;;;;;;;;;x;
EVTOPTAr.39;Highly concerning.;;;;;;;;;;;;;x;
EVTOPTAr.40;Now we know where they hide.;;;;;;;;;;;;;x;
EVTOPTAr.41;We'll need their aid.;;;;;;;;;;;;;x;
EVTOPTAr.42;We are ready to strike.;;;;;;;;;;;;;x;
EVTOPTAr.43;Let's see where [noble_ally_target.GetSheHe] places [noble_ally_target.GetHerHis] loyalty.;;;;;;;;;;;;;x;
EVTOPTAr.44;I will support my King.;;;;;;;;;;;;;x;
EVTOPTAr.45;I cannot risk it.;;;;;;;;;;;;;x;
EVTOPTAr.46;A loyal subject.;;;;;;;;;;;;;x;
EVTOPTAr.47;They will pay in time.;;;;;;;;;;;;;x;
EVTOPTAr.48;An ally outside the city could be useful.;;;;;;;;;;;;;x;
EVTOPTAr.49;It is good to have their support.;;;;;;;;;;;;;x;
EVTOPTAr.50;They'll pay for this treachery.;;;;;;;;;;;;;x;
EVTOPTAr.51;The time to take the city back is now!;;;;;;;;;;;;;x;
EVTOPTAr.52;They will dealt with like the traitors they are.;;;;;;;;;;;;;x;
EVTOPTAr.53;Victory at last.;;;;;;;;;;;;;x;
EVTOPTAr.54;Perhaps it was not to be...;;;;;;;;;;;;;x;
EVTOPTAr.55;The Dai Li shall be disbanded forever.;;;;;;;;;;;;;x;
EVTOPTAr.56;Power struggles are hardly anything new...;;;;;;;;;;;;;x;
EVTOPTAr.57;This is something to remember.;;;;;;;;;;;;;x;
EVTOPTAr.58;We'll take note of this.;;;;;;;;;;;;;x;
EVTOPTAr.59;No wonder the Earth Kingdom is so weak.;;;;;;;;;;;;;x;
EVTOPTAr.60;The Dai Li shall now serve me properly.;;;;;;;;;;;;;x;
EVTOPTAr.61;Oh no...;;;;;;;;;;;;;x;
EVTOPTAiTutorial;Open Tutorial for Avatar: The Four Nations;;;;;;;;;;;;;x;
EVTOPTAiTutorialPrompt;§YAccess Tutorial§!;;;;;;;;;;;;;x;
TUTORIAL_OPENING;Tutorial;;;;;;;;;;;;;x;
TUTORIAL_DESC_1;Welcome to Avatar: The Four Nations Restoration Mod V.9. In order to better explain some of the unique mechanics and features present in this modification to new users, we've introduced this tutorial. Simply use the next and back option to go between pages, and then use exit to close the tutorial when you're done. Additionally, you can also access a summary of the latest update below.\n\nIf you have any unanswered questions, or wish to report any unknown issues with the mod, please comment on the Steam Workshop or join our discord!.;;;;;;;;;;;;;;x
EVTOPTTUTORIAL1a;Next: Elemental Bending;;;;;;;;;;;;;x;
EVTOPTTUTORIAL1b;Version .9 Summary;;;;;;;;;;;;;x;
EVTOPTTUTORIAL1c;Exit;;;;;;;;;;;;;x;
TUTORIAL_2_UPDATE;The Immediate Update;;;;;;;;;;;;;x;
TUTORIAL_DESC_2;Version .9 introduces several new features, fixes and changes. The most prominent being:\n- 5TH NATION HYPE(Rystic)\n- REGION BASED PET SHOP(Rigentem, Squirrel, Bread)\n- DECADENCE & EK CHANGES (Typical)\n- ART(Rigentem)\n- MORE BLOODLINES(Sorogom)\n-CONTINUED LOCALISATION FIXES (Bread)\n- MISC FIXES (Typical & TSF4)\nThis mod was last updated on the 21/6/2020;;;;;;;;;;;;;x;
EVTOPTTUTORIAL2a;Return to Tutorial Menu;;;;;;;;;;;;;x;
TUTORIAL_BENDING;Bending Arts;;;;;;;;;;;;;x;
TUTORIAL_DESC_3;Certain characters are capable of exhibiting Bending, the ability to manipulate one of four elements: Fire, Air, Water and Earth. These abilities are represented by two traits, one indicating the element and one indicating skill level, which scales from incompetent, competent, powerful, master and legendary. These traits give varying benefits to a character's skills and combat abilities.\nCharacters can only develop the ability to bend an element before they become adults, either having a high chance of inheriting from their parents, or a much smaller chance of randomly developing it. Characters can increase their skill level over their lifetime, through training with another with a higher skill level or through various events. Only a select few will ever become legendary for their ability however.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL3a;Next: The Spirit World;;;;;;;;;;;;;x;
EVTOPTTUTORIAL3b;Back: Introduction;;;;;;;;;;;;;x;
TUTORIAL_SPIRITS;The Spirit World;;;;;;;;;;;;;x;
TUTORIAL_DESC_4;Spirits are mystical beings who dwell on another plane known as the Spirit World. Mostly disinterested with Humanity, it is never the less a good idea to gain their favour and avoid their wrath. The Spirit World can be interacted with via the Spirit World menu, which can be accessed at the bottom-right corner of the screen.\nHere, one can interact with the Spirit World, taking certain actions to gain favour in hopes of possibly receiving a boon from the Spirits. Also here, you can view the status of the Spirit's inclination towards Humanity, which can range from peacefulness to hostility, and the current Age, which is discussed on the following page. In addition, whenever the Avatar is active, you will be able to find them here. If not, then at the left side you will find a wise sage who serves as a voice for the Spirits.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL4a;Next: Ages of the World;;;;;;;;;;;;;x;
EVTOPTTUTORIAL4b;Back: Elemental Bending;;;;;;;;;;;;;x;
TUTORIAL_AGES;The Ages;;;;;;;;;;;;;x;
TUTORIAL_DESC_5;Found on the Spirit World menu, you can see the Age the world is currently in. Throughout the game, the world moves throughout thirteen distinct Ages, each with their own rules and effects. Each Age can introduce or remove certain Casus Belli's, affect trade routes and provinces, introduce new units and beliefs. When certain conditions are met, the world will progress to the next Age, these conditions varying from simply reaching a certain year or when a particular event occurs.\n\nThe various Ages listed in order of occurrence are the Ages of Uncertainty, Rebellion, Smoke and Shadow, Prosperity, Aggression, Destruction, Hostility, Devastation, Disharmony, Peace and Progress.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL5a;Next: The Avatar;;;;;;;;;;;;;x;
EVTOPTTUTORIAL5b;Back: The Spirit World;;;;;;;;;;;;;x;
TUTORIAL_AVATAR;The Avatar;;;;;;;;;;;;;x;
TUTORIAL_DESC_6;The Avatar is both Human and Spirit, a cycle of rebirth that has lasted since the dawning of the age and the only being capable of wielding all four elements. When the Avatar dies, they will be reborn according to the cycle of elements, from Earth to Fire, Fire to Air, Air to Water and so on. Once they come of age, they will begin their training to master all four elements and eventually claim their title as Avatar.\nThe Avatar is capable of great things, and is a very powerful combatant. When an Avatar is active, they can also be located in the Spirit World menu, as representative of the Spirits. When dealing with issues relating to the Spirits, summoning the Avatar for assistance can be a great step towards peace.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL6a;Next: The Earth Kingdom;;;;;;;;;;;;;x;
EVTOPTTUTORIAL6b;Back: Ages of the World;;;;;;;;;;;;;x;
TUTORIAL_EARTH_KINGDOM;The Earth Kingdom;;;;;;;;;;;;;x;
TUTORIAL_DESC_7;The Earth Kingdom is an ancient confederation, ruled from the massive city of Ba Sing Se by the Earth King. The power the Earth King wields over the realm is represented by Royal Authority, a statistic that can be found under the Earth King trait or listed under the current Age's effects. If the Earth King is under the thumb of the royal court, Royal Authority is capped at 75% until this changes. Royal Authority can be changed by various events, decisions and wars, but is otherwise gained depending on the number of vassal and tributaries within the Earth Kingdom every five years. Royal Authority can be spent to use special CB's, diplomatic actions or to change laws.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL7a;Next: Colonies;;;;;;;;;;;;;x;
EVTOPTTUTORIAL7b;Back: The Avatar;;;;;;;;;;;;;x;
TUTORIAL_COLONIES;Colonies;;;;;;;;;;;;;x;
TUTORIAL_DESC_8;While you may convert provinces within your cultural and religious group normally, you cannot do so for those outside it. Instead, you can establish a colony to convert a province outside your cultural group. You can do so by clicking on a province's county title, and selecting the colonisation decision, paying the cost to build the colony. When established, a Colony needs to progress through three stages before the province is converted, each stage lessening the negative effects caused by the process. Colonies consume prosperity to grow, thus a province cannot be prosperous while being colonized. If the province is attacked or changes hands, the colony can be destroyed.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL8a;Next: The Air Nomads;;;;;;;;;;;;;x;
EVTOPTTUTORIAL8b;Back: The Earth Kingdom;;;;;;;;;;;;;x;
TUTORIAL_AIRNOMADS;Air Nomads;;;;;;;;;;;;;x;
TUTORIAL_DESC_9;The Air Nomads receive have many distinct features which differ them from other cultures. Separated into four groups, Northern and Southern Air Nomads are purely male, while Eastern and Western are female. Children born into this culture belong the dynasty of their same-sex parent. In addition, Air Nomads are dictated by the Elder Council society, whose four Elders control the laws in Air Nomad realms, and are also capable of granting various modifiers to Air Nomad provinces. The Elder Council makes decisions every five years depending on it's view of the current situation. Controlling any one of four Air Temples enables you to claim a place on the Elder Council.;;;;;;;;;;;;;x;
EVTOPTTUTORIAL9b;Back: Colonies;;;;;;;;;;;;;x;
EVTTITLERES.1;The Earth King Restored;;;;;;;;;;;;;x;
EVTTOOLTIPDELAY;It has not been too long since we were last caught conspiring against the Grand Secretariat.;;;;;;;;;;;;;x;
EVTDESCEK.3;Too young to take your rightful throne in the court's opinion, you will need a regent to rule in your stead. Fortunately, the Grand Secretariat is all too willing to take up that duty and protect your Kingdom in your name...;;;;;;;;;;;;;x;
EVTOPTEK.3;What a good friend.;;;;;;;;;;;;;x;
EVTTOOLTIPRES01;You have begun a campaign to reclaim your rightful powers as Earth King.;;;;;;;;;;;;;x;
EVTTOOLTIPRES02;You have begun an effort to undermine Dai Li power in Ba Sing Se. This effort will take three years to complete.;;;;;;;;;;;;;x;
EVTTOOLTIPRES03;You have failed in your efforts to reclaim royal power. The Dai Li will continue to hold sway over the royal court.;;;;;;;;;;;;;x;
EVTTOOLTIPRES04;You have successfully completed an effort to reclaim royal power. You may now turn your attention elsewhere. ;;;;;;;;;;;;;x;
EVTTOOLTIPRES05;evading discovery.;;;;;;;;;;;;;x;
EVTTOOLTIPRES06;discovery.;;;;;;;;;;;;;x;
EVTTOOLTIPRES07;The traitor is eliminated, but rumour of your misdeeds spread among the nobles.;;;;;;;;;;;;;x;
EVTTOOLTIPRES08;The troublesome officer is eliminated.;;;;;;;;;;;;;x;
EVTDESCORDER.1;Grand Secretariat [From.GetFullName], made a visit to Palace today, taking formal command of security there. Grand Secretariat [From.GetFirstName] is apparently concerned with your safety and  has offered the service of two of his finest Dai Li agents for your protection.;;;;;;;;;;;;;x;
EVTOPTORDERA.1;We welcome the Grand Secretariat?s aid.;;;;;;;;;;;;;x;
EVTOPTORDERB.1;He may be Grand Secretariat, but tell him he can keep his agents.;;;;;;;;;;;;;x;
FIRE_REBELLION;Spiritualist Uprising;;;;;;;;;;;;;x;
EVTDESCATLA.7001;There are mummers every now and then that not everyone agrees with your actions, much less approves of them. Some would dare even brand your rule inhumane, and there may be some truth to it.;;;;;;;;;;;;;x;
EVTDESCATLA.7002;Your continued rule is continued harsh by some, an atrocity by others. You continued aggression against others peoples, and willingness to take whatever you please, has slowly eroded your reputation in the eyes of others.;;;;;;;;;;;;;x;
EVTDESCATLA.7003;There is no doubt they shall remember your reign, as you have conquered wide and far, expanding the territories of your people to never before seen heights. To them, you may be a hero, to others though, you a conqueror.;;;;;;;;;;;;;x;
EVTDESCATLA.7004;As your aggression continues and more territories fall under your control, there has been an ever increasing need to stomp down on those foolish enough to defy you. A tyrant you may be, but one of necessity.;;;;;;;;;;;;;x;
EVTDESCATLA.7005;Your name is whispered by frightened voices, as now all have come to fear your power. Your reputation is so fearsome that even your enemies fear facing you in battle.;;;;;;;;;;;;;x;
EVTDESCATLA.7006;You are slowly gaining a reputation at home and abroad with other rulers as a kind and virtuous person.;;;;;;;;;;;;;x;
EVTDESCATLA.7007;You are slowly gaining a reputation at home and abroad with other rulers as a kind and virtuous person.;;;;;;;;;;;;;x;
EVTOPTAATLA.7001;I rule as I wish;;;;;;;;;;;;;;x
EVTOPTAATLA.7002;I make my own honour.;;;;;;;;;;;;;x;
EVTOPTAATLA.7003;Only fools stand in my way.;;;;;;;;;;;;;x;
EVTOPTAATLA.7004;The end justifies the means.;;;;;;;;;;;;;x;
EVTOPTAATLA.7005;They are right to be afraid.;;;;;;;;;;;;;x;
EVTOPTAATLA.7006;I do what I feel is right.;;;;;;;;;;;;;x;
EVTOPTAATLA.7007;I do what I feel is right.;;;;;;;;;;;;;x;
wolves_threaten_tribe;The Wolf Menace;;;;;;;;;;;;;x;
firebender_unrest;Firebender Unrest;;;;;;;;;;;;;x;
comprimised_operations;Compromised Guard;;;;;;;;;;;;;x;
convert_operations;Spy Eliminated;;;;;;;;;;;;;x;
dai_li_outpost;Dai Li Outpost;;;;;;;;;;;;;x;
dai_li_stronghold;Dai Li Stronghold;;;;;;;;;;;;;x;
dai_li_headquarters;Dai Li Headquarters;;;;;;;;;;;;;x;
opinion_refused_to_support_coup;Refused to support liege;;;;;;;;;;;;;x;
opinion_supported_coup;Ally of the Throne;;;;;;;;;;;;;x;
spiritual_journey;Spiritual Journey;;;;;;;;;;;;;x;
spiritual_journey_desc;It is time to leave my comfortable abode and to journey to new places. Perhaps a few months travelling with have me return a wiser and much more spiritual ruler.;;;;;;;;;;;;;x;
EVTDESCATLAR.1;After careful preparation, both for your realm and your journey, you set out from home with no sure destination in mind. Where you wander may take you far beyond even your native land.;;;;;;;;;;;;;x;
EVTOPTAATLAR.1;I wonder where my travels will take me.;;;;;;;;;;;;;x;
EVTDESCATLAR.2;After a year travelling the world beyond your realm, you finally are welcomed home.;;;;;;;;;;;;;x;
EVTOPTAATLAR.2;It's good to be home.;;;;;;;;;;;;;x;
EVTDESCATLAR.3;Watching a local noble's personal militia train from afar, you realise there are a great many different ways of battle beyond your knowledge. Perhaps this experience will serve you well in the future.;;;;;;;;;;;;;x;
EVTOPTAATLAR.3;Knowing is half the battle.;;;;;;;;;;;;;x;
EVTDESCATLAR.4;Travelling far away lands, you've discovered so many new things you simply lack at home. Even the most simple baubles can be made by crafting technique you're own craftsmen are yet to discover.;;;;;;;;;;;;;x;
EVTOPTAATLAR.4;Maybe I can take home a few souvenirs?;;;;;;;;;;;;;x;
EVTDESCATLAR.5;You know how harsh life can be for those who work the land, but the village you find yourself in is particularly impoverished. A wildfire has destroyed their harvest and likely not all of them will survive to see the next.;;;;;;;;;;;;;x;
EVTOPTAATLARA.5;Perhaps I could give what I have to spare.;;;;;;;;;;;;;x;
EVTOPTAATLARB.5;I'll need this money on the road ahead.;;;;;;;;;;;;;x;
EVTDESCATLAR.6;On your travels, you hear rumour of an ancient temple. After spending many weeks searching, you finally come across it. Though the ruins have long been picked clean, you stumble across one last majestic relic hidden away, clearly of great value and significance.;;;;;;;;;;;;;x;
EVTOPTAATLARA.6;Nobody will miss it.;;;;;;;;;;;;;x;
EVTOPTAATLARB.6;It is not mine to take.;;;;;;;;;;;;;x;
EVTDESCATLAR.7;Travelling alone can be hard, but it seems recently you've acquired an animal companion to share the journey with.;;;;;;;;;;;;;x;
EVTOPTAATLAR.7;It's always good to have a friend.;;;;;;;;;;;;;x;
EVTDESCATLARA.8;In your travels, you have heard of a great bending master who lives nearby. Though this master does not accept just anybody, perhaps this could be the perfect opportunity to improve your own bending talents?;;;;;;;;;;;;;x;
EVTDESCATLARB.8;Not being a bender, you sometimes feel at a great disadvantage in battle. Lately however, you've heard of a master of blades who can defeat many benders with ease. Perhaps you too could learn the art of the sword?;;;;;;;;;;;;;x;
EVTOPTAATLARA.8;I would be grateful to learn from a true master.;;;;;;;;;;;;;x;
EVTOPTAATLARB.8;I do not seek to be more a warrior.;;;;;;;;;;;;;x;
EVTDESCATLAR.9;You come across a temple, and after curiosity has you enter, you find no one here will speak to you or speak at all. Frustratingly, you cannot understand anything here on your own.;;;;;;;;;;;;;x;
EVTOPTAATLARA.9;Clearly, silence is key.;;;;;;;;;;;;;x;
EVTOPTAATLARB.9;This is clearly some ridiculous charade.;;;;;;;;;;;;;x;
EVTDESCATLAR.10;You find yourself crossing the desolate Si Wong Desert, the harsh sun bearing down. At first, you believe it a trick of the heat, but you can hear someone begging for help. Stumbling across the sand dunes, this fellow traveller has clearly been lost for some time.;;;;;;;;;;;;;x;
EVTOPTAATLARA.10;They clearly need water.;;;;;;;;;;;;;x;
EVTOPTAATLARB.10;This might be some kind of bandit trap.;;;;;;;;;;;;;x;
EVTDESCATLARA.11;Legend has it that dragons still reside on islands not far from the Fire Nation. It might a perilous trip, but it might just be worth it to witness one of the original Firebending masters in action.;;;;;;;;;;;;;x;
EVTDESCATLARB.11;The legends say that the first Earthbenders learned how to move the soil from the Badgermoles who resided under the Two Lover Mountains. It may be dangerous to seek such a solitary creature, but perhaps it would be worthwhile to find the Badgermoles yourself.;;;;;;;;;;;;;x;
EVTDESCATLARC.11;Long have the wisest of the Air Nomads sat in meditation for days to expand their spiritual wisdom. One of the greatest spiritual trials one can face is to open the several Chakras in the body, and become wiser for it. Perhaps you should seek solitude so you can try this yourself.;;;;;;;;;;;;;x;
EVTDESCATLARD.11;In the Northern Water Tribe, there are many spiritual places that are close to the Spirit World. Though such things are usually for the Shamans, not Chiefs, perhaps you too could see out one of these places and forge a closer connection with the Spirits?;;;;;;;;;;;;;x;
EVTOPTAATLARA.11;Yes, I shall make the journey!;;;;;;;;;;;;;x;
EVTOPTAATLARB.11;No, it will not be worth my time.;;;;;;;;;;;;;x;
EVTDESCATLAR.12;Roaming the northern plains of the Earth Kingdom, you come across an old man meditating. After short conversation, it is clear that he was once more than an elderly traveller, though you can't quite figure out what he's trying to say.;;;;;;;;;;;;;x;
EVTOPTAATLARA.12;Always attack?;;;;;;;;;;;;;x;
EVTOPTAATLARB.12;The best defence is to do nothing at all?;;;;;;;;;;;;;x;
EVTOPTAATLARC.12;The best offense is defence?;;;;;;;;;;;;;x;
EVTDESCATLAR.13;Towards the end of the journey, funds are begun to get a bit scarce. Perhaps I could count on the hospitality of a local noble?;;;;;;;;;;;;;x;
EVTOPTAATLARA.13;Yes, I should pay them a visit.;;;;;;;;;;;;;x;
EVTOPTAATLARB.13;No, I can afford my own lodging.;;;;;;;;;;;;;x;
EVTDESCATLAR.14;Wandering the Si Wong Desert, a sandstorm forces you off the well tread path and you quickly become lost with no civilisation in sight. As water becomes scarce, maybe you could survive off the liquid inside the cactus?;;;;;;;;;;;;;x;
EVTOPTAATLARA.14;Yes, that will quench my thirst?;;;;;;;;;;;;;x;
EVTOPTAATLARB.14;I'll have to survive on what I have.;;;;;;;;;;;;;x;
EVTDESCATLAR.15;After a week's journey, you happen upon a dragon in the wild. It is clearly a majestic creature, strong and powerful.;;;;;;;;;;;;;x;
EVTOPTAATLARA.15;Perhaps I can learn from it!;;;;;;;;;;;;;x;
EVTOPTAATLARB.15;It is best I keep my distance.;;;;;;;;;;;;;x;
EVTOPTAATLARC.15;I'll kill it! For the glory!;;;;;;;;;;;;;x;
EVTDESCATLAR.16;After long studying how the dragons bend fire, you have come to a realisation that Firebending is so much more than just destructive power. You appreciate the power of the dragons now more than ever.;;;;;;;;;;;;;x;
EVTOPTAATLAR.16;This has been a worthwhile experience.;;;;;;;;;;;;;x;
EVTDESCATLAR.17;After days of watching the dragons from afar, you still cannot glean anything. As your supplies dwindle, it is clear you will have to begin the journey home.;;;;;;;;;;;;;x;
EVTOPTAATLAR.17;They're just overgrown lizards in the end.;;;;;;;;;;;;;x;
EVTDESCATLAR.18;After a fierce battle with the Dragon, you barely make it out alive. You end up crawling all the way to a nearby village, who thankfully stem the bleeding before your wounds kill you. It's clear that you are no match for a dragon's power.;;;;;;;;;;;;;x;
EVTOPTAATLAR.18;I'll kill that beast one day, I swear!;;;;;;;;;;;;;x;
EVTDESCATLAR.19;After a long tiring battle lasting days, you finally deliver the deathblow to the Dragon with a spear. You cut a scale from the beast's head so that no one can ever question your achievement here today.;;;;;;;;;;;;;x;
EVTOPTAATLAR.19;I am [Root.GetFirstName], slayer of dragons!;;;;;;;;;;;;;x;
EVTDESCATLAR.20;After a week of searching, you find a Badgermole in some caves. It is clearly capable of tearing through solid rock like sand, unbelievably powerful. You watch it scurry through the darkness, blind by sight but navigating by some unseen power.;;;;;;;;;;;;;x;
EVTOPTAATLARA.20;I must study how it Earthbends!;;;;;;;;;;;;;x;
EVTOPTAATLARB.20;Though not an Earthbender, I can still learn from it.;;;;;;;;;;;;;x;
EVTOPTAATLARC.20;It's just a giant furry beast.;;;;;;;;;;;;;x;
EVTDESCATLAR.21;After days of watching the Badgermoles, you believe they navigate by sending tremors through the earth. After many blindfolded trials, you believe you've discovered the same ability, using your Earthbending to truly feel the world around you.;;;;;;;;;;;;;x;
EVTOPTAATLAR.21;What an amazing ability!;;;;;;;;;;;;;x;
EVTDESCATLAR.22;Meditating atop a mountain, you focus, going through the motions to unlock the several chakras in your body: Earth, Water, Fire, Air, Sound, Light and Thought.;;;;;;;;;;;;;x;
EVTOPTAATLARA.22;I must focus.;;;;;;;;;;;;;x;
EVTOPTAATLARB.22;Maybe this was the wrong idea.;;;;;;;;;;;;;x;
EVTDESCATLAR.23;You attempt to unblock the chakras in your body, but you are unable to overcome them. Clearly, without help, you are unable to achieve this task.;;;;;;;;;;;;;x;
EVTOPTAATLAR.23;Perhaps my faults are my nature.;;;;;;;;;;;;;x;
EVTDESCATLAR.24;One by one, you unblock your chakras, casting aside your fear, guilt, shame and grief, overcome the lies and illusions and let go of your earthly attachments. You now feel more spiritually in-tune with the world than ever, almost like you've only now opened your eyes.;;;;;;;;;;;;;x;
EVTOPTAATLAR.24;I must continue meditation.;;;;;;;;;;;;;x;
EVTDESCATLAR.25;Sitting atop the mountain in meditation for a week now, you finally are ready to descend.;;;;;;;;;;;;;x;
EVTOPTAATLAR.25;I feel enlightened by this experience.;;;;;;;;;;;;;x;
EVTDESCATLAR.26;You've finally reached the main stretch of your journey north, and now you'll be on your own. From here to the Oasis, there's nothing but desolate tundra.;;;;;;;;;;;;;x;
EVTOPTAATLARA.26;I must press on.;;;;;;;;;;;;;x;
EVTOPTAATLARB.26;This journey is clearly too dangerous.;;;;;;;;;;;;;x;
EVTDESCATLAR.27;You end up lost on the tundra, and soon you hear wolves howling at the wind. Every moment you spend out here in the freezing cold is dangerous, and you are already a week behind where you need to be.;;;;;;;;;;;;;x;
EVTOPTAATLARA.27;A few wolves won't stop me.;;;;;;;;;;;;;x;
EVTOPTAATLARB.27;I have no choice but to turn back.;;;;;;;;;;;;;x;
EVTDESCATLAR.28;You finally arrive at the Oasis, a small forest in the middle of desolate tundra. Whatever keeps this place alive is clearly Spiritual in nature, and you feel a strange sensation, an awe the likes you've never felt before.;;;;;;;;;;;;;x;
EVTOPTAATLAR.28;Perhaps I should meditate.;;;;;;;;;;;;;x;
EVTDESCATLAR.29;After a moment of meditation, you enter the Spirit World. You open your eyes to reveal a strange place unlike you've ever seen before. It's so full of beauty and wonder, you cannot help but wonder why anyone would ever doubt the Spirits. Soon though, you return to the physical world.;;;;;;;;;;;;;x;
EVTOPTAATLAR.29;I must return home, but I'll never forget this.;;;;;;;;;;;;;x;
EVTDESCATLAR.30;After a moment of meditation, you enter the Spirit World. You open your eyes to reveal a strange place unlike you've ever seen before. You hear a strange scratching, like something is closing in. You turn, but it's too late. Waking up, the Spirit World is gone and you feel? stranger.;;;;;;;;;;;;;x;
EVTOPTAATLAR.30;It's was just a dream. Time to go home.;;;;;;;;;;;;;x;
EVTDESCATLAR.31;Lately, a traveller has arrived, [From.GetTitledFirstName]. [From.GetSheHeCap] asks if you'd be willing to provide them shelter for a night before [From.GetSheHe] continues their journey.;;;;;;;;;;;;;x;
EVTOPTAATLARA.31;An Air Nomad never turns away a guest in need.;;;;;;;;;;;;;x;
EVTOPTAATLARB.31;Of course they can stay.;;;;;;;;;;;;;x;
EVTOPTAATLARC.31;No, turn them out.;;;;;;;;;;;;;x;
