EVTTITLEspecial.6;Ancient powers;;;;;;;;;
EVTOPTAspecial.6;I'm a lightningbender as my ancestors!;;;;;;;;;
EVTDESCspecial.7;As Firelord and a lightningbender I have decreed that every firebending academy in my nation is obligated to arrange courses in lightningbending. Hopefully this drastic step will strengten our benders and push our nation into a new era!;;;;;;;;;
EVTTITLEspecial.7;A drastic step;;;;;;;;;
EVTOPTspecial.7;Hopefully I did the right thing…;;;;;;;;;
EVTDESCspecial.8;The benevolent Firelord has forced the firebending academies to learn the students lightningbending. Despite a lot of injuries among the students and teachers, I'm one of the lucky ones, who have managed to learn it.;;;;;;;;;
EVTTITLEspecial.8;Lightningbending;;;;;;;;;
EVTOPTspecial.8;I'm one of the lucky ones;;;;;;;;;
EVTDESCspecial.10;[From.From.GetFirstName] has been pacing and pushing me hard for some time. To master lightningbending isn't an easy task, but I have finally learned how to control ;;;;;;;;;
EVTTITLEspecial.10;Training lightningbending;;;;;;;;;
EVTOPTAspecial.10;I feel the energy surge through me!;;;;;;;;;
EVTDESCspecial.11;A calm and stable mind is essential for mastering lightningbending. During one of the sessions with [From.From.GetFirstName] I became overeager. The surge of energy that ran through my body couldn't be controlled and I didn't manage to release it proberly.;;;;;;;;;
EVTTITLEspecial.11;Training lightningbending;;;;;;;;;
EVTOPTAspecial.11;I do not think I will be able to train for a while.;;;;;;;;;
EVTDESCspecial.12;To master lightningbending one has to master a complete stable and calm mind. Achieving this was easier said than done, and as a result nothing has come of my training.;;;;;;;;;
EVTTITLEspecial.12;Training lightningbending;;;;;;;;;
EVTOPTAspecial.12;Hopefully I get to try another time.;;;;;;;;;
EVTDESCspecial.13;[From.From.GetFirstName] has appoached about mastering lightningbending. Mastering lightningbending has made [From.From.GetFirstName] one of the worlds best benders, but I'm aware of the dangers it carry.;;;;;;;;;
EVTTITLEspecial.13;Training lightningbending;;;;;;;;;
EVTOPTAspecial.13;I will begin my training;;;;;;;;;
EVTOPTBspecial.13;I dare not take the risk!;;;;;;;;;
EVTDESCspecial.14;The training I offered my [GetFromRelation] has carried great results and I'm now more respected;;;;;;;;;
EVTOPTAspecial.14;That is great to hear;;;;;;;;;
EVTDESCspecial.15;Training my [GetFromRelation] has taken a terrible turn of events. In [From.GetHerHis] eagernes [From.GetSheHe] was hurt bad.;;;;;;;;;
EVTOPTAspecial.15;What a terrible thing!;;;;;;;;;
EVTDESCspecial.16;Mastering lightningbending is a difficult task and unfornuately, now everyone is cut out to handle the energy. This turned out to be the case here, sadly.;;;;;;;;;
EVTOPTAspecial.16;A waste of time…;;;;;;;;;
EVTDESCspecial.17;Feeling the earth move with each vibration has given me an unique insight in how to control each part of the earth. As I have enhanced this technique I've come to a startling realization. Metal contains small parts of earth, which I can ben to my will.;;;;;;;;;
EVTTITLEspecial.17;Metalbending;;;;;;;;;
EVTOPTAspecial.17;I can bend metal now!;;;;;;;;;
EVTDESCspecial.18;What exciting times we live in! An earthbender has revealed to the world, the ability to change the form of metal to their will. This could lead to new dicoveries.;;;;;;;;;
EVTOPTAspecial.18;Soon whole cities will be made of metal!;;;;;;;;;
EVTDESCspecial.19;After some time trying to master metalbending from [From.From.GetFirstName] I have finally managed to bend this resiliant metal to my will;;;;;;;;;
EVTOPTAspecial.19;Finally!;;;;;;;;;
EVTDESCspecial.20;Despite [From.From.GetFirstName]'s warnings, I decided to try to stop a metalpole being thrown against me. Unfurtunately I didn't manage to catch it proberly.;;;;;;;;;
EVTTITLEspecial.19;Training metalbending;;;;;;;;;
EVTTITLEspecial.20;Training metalbending;;;;;;;;;
EVTOPTAspecial.20;Guess I aren't as good a catch as I thought..;;;;;;;;;
EVTDESCspecial.21;Sometimes training isn't enough. Learning to control small particles of earth within a purified metal is like cathing a specific butterfly with chopsticks. It is no shame I failed at this.;;;;;;;;;
EVTTITLEspecial.21;Training metalbending;;;;;;;;;
EVTOPTAspecial.21;It is difficult.;;;;;;;;;
EVTDESCspecial.22;[From.From.GetFirstName] has offered to teach me a higly advanced technique. Bending the earth within metal. An almost impossible feat, which  does contain some risisk during the hard training.;;;;;;;;;
EVTTITLEspecial.22;Training metalbending;;;;;;;;;
EVTOPTAspecial.22;I will take on the challenge;;;;;;;;;
EVTOPTBspecial.22;I would rather not risk it.;;;;;;;;;
EVTDESCspecial.23;After training [From.GetRelation] [From.GetFirstName], [From.GetSheHe] has learned metalbending.;;;;;;;;;
EVTOPTAspecial.23;During training, we spend much time in each others company.;;;;;;;;;
EVTDESCspecial.24;Training metalbending can sometimes be dangerous. Sometimes the reward is equal to the risk. This time my student has been injured.;;;;;;;;;
EVTOPTAspecial.24;Perhaps it wasn't worth it…;;;;;;;;;
EVTDESCspecial.25;Metalbending has never been an easy discipline to learn. None the less I deemed [From.GetFirstName] to be capable of learning it.;;;;;;;;;
EVTOPTspecial.25;This time I was wrong…;;;;;;;;;
EVTDESCspecial.26;Being captured and held against my will has allowed me a lot of free time. As a waterbender, the guards are naturally carefull of giving my acces to water. As the time has gone, I have noticed an increasing power during the full moon and it is like I can feel the life around me.;;;;;;;;;
EVTOPTAspecial.26;I will start to use my powers on small rodents.;;;;;;;;;
EVTOPTBspecial.26;I'm a good person. I can't do that.;;;;;;;;;
EVTDESCspecial.27;The last two weeks I have tried to control the water in small rodents. Some of them unfurtunately died as a result, but I finally have some control of it.;;;;;;;;;
EVTOPTAspecial.27;I can't stop now. Seeing the small creatures in pan will help me.;;;;;;;;;
EVTOPTBspecial.27;Better to stop now. This is too cruel.;;;;;;;;;
EVTDESCspecial.28;After more time, I have finally managed to have full control of the rodents. The next full moon could very well be my chance to escape.;;;;;;;;;
EVTOPTAspecial.28;I will try to escape at the next full moon!;;;;;;;;;
EVTOPTBspecial.28;Controlling another human being is just too cruel.;;;;;;;;;
EVTOPTCspecial.28;I'm free, so no need to escape!;;;;;;;;;
TOOLTIPAspecial.28;You will try to escape soon.;;;;;;;;;
EVTDESCspecial.29;As soons as the night dawns, I fake cramps in my left leg. As expected, two guards come by to see what the fuss is about. As sudden as my cries stopped, the guards' cries were heard down the hall, as I slammed them together, before using one of them to hand over the key. I turn the key and the door springs open. As I rush through the prison I have to make a decision.;;;;;;;;;
EVTOPTAspecial.29;I will search for the prison warden;;;;;;;;;
EVTOPTBspecial.29;I shall search for a safe escape route.;;;;;;;;;
EVTDESCspecial.30;I'm killed;;;;;;;;;
EVTOPTspecial.30;Nothing;;;;;;;;;
EVTDESCspecial.31;I came upon the prison ward and after a short fight I managed to incapicate [From.GetHerHim]. I used [From.GetHerHim] as a shield as I escaped, but an unfurtunate arrow from my captors rendered [From.GetHerHim] useless.;;;;;;;;;
EVTOPTspecial.31;At least I escaped.;;;;;;;;;
EVTDESCspecial.32;Apparantly [From.GetFirstName] tried to escape my prison. This can't go unpunished, with further deprivation of water.;;;;;;;;;
EVTOPTspecial.32;Let me see you escape this!;;;;;;;;;
EVTDESCspecial.33;A strange report from my prison has reached me. Apparantly a prisoner escaped. Not through bending, but by controlling people with a waive of a hand.;;;;;;;;;
EVTOPTspecial.33;Surely they are covering their own mistakes.;;;;;;;;;
EVTTITLEspecial.29;Bloodbender tries to escape;;;;;;;;;
EVTDESCspecial.35;My [GetFromRelation] [From.GetFirstName] was killed during [From.From.GetFirstName]'s escape from my prison. Apparantly [From.From.GetFirstName] could control the guards.;;;;;;;;;
EVTOPTspecial.35;Will [From.From.GetSheHe] come for me now?;;;;;;;;;
EVTDESCspecial.36;Seeing animals and humans in pain has brought me much pleasure. Recently I have started to push my control over small animals further than ever before, by using my waterbending. Slowly it dawned upon me, that these creatures consist of water too. After going through a lot of animals, I have finally perfected my bloodbending.;;;;;;;;;
EVTTITLEspecial.36;Cruel bloodbender;;;;;;;;;
EVTOPTAspecial.36;Perhaps I can control humans as well?;;;;;;;;;
EVTOPTBspecial.36;Total control is boring.;;;;;;;;;
EVTTITLEspecial.37;Bloodbender revealed;;;;;;;;;
EVTDESCspecial.37;Recently there has been reports of [From.GetFirstName], a powerful bender, who has managed to control other people by controlling the water in people.;;;;;;;;;
EVTOPTspecial.37;That is worringly.;;;;;;;;;
EVTDESCspecial.38;Training bloodbending is difficult, because of the very nature of the technique. Despite my initial rejections of the technique, I have finally mastered it.;;;;;;;;;
EVTTITLEspecial.38;Training bloodbending;;;;;;;;;
EVTOPTAspecial.38;I'm a bloodbender now.;;;;;;;;;
EVTTOOLTIPAspecial.29;You find the wardens office!;;;;;;;;;
EVTTOOLTIPBspecial.29;In the search for the wardens office, reinforcements arrive and subdues you.;;;;;;;;;
EVTTOOLTIPCspecial.29;You escape and get back home.;;;;;;;;;
EVTTOOLTIPDspecial.29;Despite searching for several hours, I've found no exit and has been subdued by the guards.;;;;;;;;;
EVTDESCspecial.39;To master bloodbending, one have to have felt it on your own body, to know how it feels to control another person. During one of these sessions, my trainer [From.From.GetFirstName] made a mistake and broke my leg.;;;;;;;;;
EVTTITLEspecial.39;Training bloodbending;;;;;;;;;
EVTOPTAspecial.39;I don't dare bloodbend again.;;;;;;;;;
EVTDESCspecial.40;Controlling another human being is something that takes an enourmous amount of effort and control over the element. Sadly I haven't managed to achieve those things,;;;;;;;;;
EVTTITLEspecial.40;Training bloodbending;;;;;;;;;
EVTOPTAspecial.40;Perhaps it is for the better.;;;;;;;;;
EVTDESCspecial.41;[From.From.GetFirstName] has approached me and thinks of sharing one of the darkest secrets of waterbending with me. Learning bloodbending is hard and can even be dangerous.;;;;;;;;;
EVTTITLEspecial.41;Training bloodbending;;;;;;;;;
EVTOPTAspecial.41;I'm willing to take the risks;;;;;;;;;
EVTOPTBspecial.41;I'm not prepared to learn this dark secret;;;;;;;;;
EVTDESCspecial.42;My [GetFromRelation] [From.GetFirstName] has managed to master the art of controlling another living being against it's will.;;;;;;;;;
EVTOPTAspecial.42;I'm so proud;;;;;;;;;
EVTDESCspecial.43;During a training session, where I controlled [From.GetFirstName] I made a mistake and broke [From.GetHerHis] leg.;;;;;;;;;
EVTOPTAspecial.43;[From.GetSheHeCap] probably won't walk again. ;;;;;;;;;
EVTDESCspecial.44;Despite huge efforts from both sides, my protege hasn't managed to master bloodbending.;;;;;;;;;
EVTOPTAspecial.44;Not all has it in them.;;;;;;;;;
EVTDESCspecial.45;After careful consideration I have decided to give up my control over other living being.;;;;;;;;;
EVTOPTspecial.45;I already feel much better.;;;;;;;;;
EVTDESCspecial.46;After giving up my earthly tethers, I'm finally ready to fly among the birds and the skybisons.;;;;;;;;;
EVTTITLEspecial.46;Flight;;;;;;;;;
EVTOPTSpecial.46;I feel light as a feather.;;;;;;;;;
EVTDESCspecial.47;As a firebender I have a great control over the element. As time has progressed, my understanding of the element has become better. A simple solution to a simple problem. How to put as much power in a single strike as possible. I have finally managed to compress the firepower in a single shot, concentrated from my head.;;;;;;;;;
EVTTITLEspecial.47;Combustionbending;;;;;;;;;
EVTDESCspecial.47;It is a fearsome technique.;;;;;;;;;
EVTDESCspecial.48;Combining and forcing so much force through a single point carries a great risk. Fornutaly I have managed to control it very well and am now able to control it.;;;;;;;;;
EVTTITLEspecial.48;Training combustionbending;;;;;;;;;
EVTOPTAspecial.48;I'm a combustionbender!;;;;;;;;;
EVTDESCspecial.49;Forcing a large amount of energy through a single point just above the eyes carries a great risk. An imbalance in my chi made an explosion which sent me back several meters.;;;;;;;;;
EVTTITLEspecial.49;Training combustionbending;;;;;;;;;
EVTOPTAspecial.49;I won't be able to bend for some time!;;;;;;;;;
EVTDESCspecial.50;Despite my best efforts, I haven't been able to control my chi enough to channel the energy towards my head. Even though I didn't learn it, at least I avoided an explosion just in front of my face.;;;;;;;;;
EVTTITLEspecial.50;Training combustionbending;;;;;;;;;
EVTOPTAspecial.50;Perhaps it is for the best.;;;;;;;;;
EVTDESCspecial.51;My [From.GetFromRelation] [From.From.GetFirstName] has decided I'm worthy of the challenge of learning to challenge my chi to the head and fire a powerful shot against my opponents.;;;;;;;;;
EVTTITLEspecial.51;Training combustionbending;;;;;;;;;
EVTOPTAspecial.51;I will take the risk of the training;;;;;;;;;
EVTOPTBspecial.51;I would rather not risk it.;;;;;;;;;
EVTDESCspecial.52;As a result of hard work [From.GetFirstName] has managed to learn to fire a single shot of intense energy against [From.GetHerHis] enemies.;;;;;;;;;
EVTOPTAspecial.52;I'm so proud;;;;;;;;;
EVTDESCspecial.53;Combustionbending is a dangerous bending technique and unfurtunately my dear [From.GetFirstName] hurt [From.GetHerHis] head as a result of a single mistake.;;;;;;;;;
EVTOPTAspecial.53;It's a dangerous world.;;;;;;;;;
EVTDESCspecial.54;Despite our best efforts, [From.GetFirstName] has not learned to master combustionbending.;;;;;;;;;
EVTOPTAspecial.54;It's a difficult technique.;;;;;;;;;
EVTDESCspecial.55;Moving the earth creates tensions in the surface. Tensions which could be utilized in combat if used right. Obviously ripping a tear in the earth's crust requires a lot of energy, but after a lot of training I have finally managed to control it.;;;;;;;;;
EVTTITLEspecial.55;Lavabending;;;;;;;;;
EVTOPTspecial.55;I'm a lavabender now!;;;;;;;;;
EVTDESCspecial.56;Despite of the peaceful teachings of the airnomads, sometimes more violent measures must be taken to enforce the peace of the world. As an airbender I have managed to draw the air itself out of anyone who might prove a threat.;;;;;;;;;
EVTTITLEspecial.56;Voidbending;;;;;;;;;
EVTOPTspecial.56;I'm a voidbender.;;;;;;;;;
lightning_decision;Teach lightningbending;;;;;;;;;
lightning_descision_name;Teach lightningbending;;;;;;;;;
lightning_decision_named;Teach lightningbending;;;;;;;;;
lightning_decision_desc;As a lightningbender, it is my privileage to teach others about the difficult techniques of lightningbending.;;;;;;;;;
lightning_training;Haven't been trained before.;;;;;;;;;
metalbending_training;Teach metalbending;;;;;;;;;
metalbending_training_name;Teach metalbending;;;;;;;;;
metalbending_training_named;Teach metalbending;;;;;;;;;
metalbending_training_desc;Spreading the knowlegde of bending the metals is vital for this new technique to survive.;;;;;;;;;
metal_training;Haven't been trained before.;;;;;;;;;
bloodbending_training;Teach bloodbending;;;;;;;;;
bloodbending_training_name;Teach bloodbending;;;;;;;;;
boodbending_training_named;Teach bloodbending;;;;;;;;;
bloodbending_training_desc;Even though it is looked down upon, bloodbending is a powerfull technique which could give a vital edge in any fight.;;;;;;;;;
blood_training;Haven't been trained before.;;;;;;;;;
given_up;Haven't given bloodbending up.;;;;;;;;;
combustionbending_training;Teach combustionbending;;;;;;;;;
combustionbending_training_name;Teach combustionbending;;;;;;;;;
combustionbending_training_named;Teach combustionbending;;;;;;;;;
combustionbending_training_desc;It is a dangerous and difficult technique to teach. I will have to consider this carefully.;;;;;;;;;
combustion_training;Haven't been trained before.;;;;;;;;;
spread_lightning_bending;Spread lightningbending;;;;;;;;;
spread_lightning_bending_desc;As ruler I have the authority to issue a decree to learn other firebenders to learn lightningbending.;;;;;;;;;
stop_bloodbending;Stop Bloodbending;;;;;;;;;
stop_bloodbending_desc;After serious thinking, I have come to the conclusion that I'm going to give up bloodbending all toghether;;;;;;;;;
atla.ostdesc1;You have chosen to go out to try and find an ostrich, either for a mount or a kill.;;;;;;;;;
atla.ostdesc2;As you draw near, you see it, a wild ostrich! Now should i try and tame it or perhaps slay it?;;;;;;;;;
atla.ostname1;Ok;;;;;;;;;
atla.ostname2;I will be glorious on it as my mount;;;;;;;;;
atla.ostname3;It will for sure improve my honour if i slay the beast;;;;;;;;;
atla.ostname4;I need to get out of here, this could turn out ugly;;;;;;;;;
search_ostrich;Search for an Ostrich;;;;;;;;;
search_ostrich_desc;Search for an Ostrich Horse, a common mount and pack animal in the Earth Kingdom.;;;;;;;;;
EVTDESCavatar.167;The nature of the Avatar Cycle is mysterious, and most mysterious is the constant presence of the Avatar's animal guide. At some point, almost every Avatar has been accompanied by such a companion, ranging from common animal to untamable beasts. Now, you have found such a friend.;;;;;;;;;
EVTDESCBavatar.168;A friend is welcome.;;;;;;;;;
EVTDESCbattle.1;With the power of Earthbending, you were able to demolish the enemy's fortifications, inflicting damage to both their numbers and morale.;;;;;;;;;
EVTDESCbattle.2;An enemy Earthbender has collapsed a wall, killing the men defending it and disheartening many more.;;;;;;;;;
HONG_REBELLION;Hong Loyalists;;;;;;;;;x
on_journey;On Journey;;;;;;;;;x
on_journey_desc;This character is away from home, traveling across the world.;;;;;;;;;x
inexile;Exile;;;;;;;;;x
inexile_desc;This character is no longer actively involved with the wider world, keeping to themselves and out of politics.;;;;;;;;;x
uninterested;Uninterested;;;;;;;;;x
uninterested_desc;This character is not interested in marrying at this time.;;;;;;;;;x
disinherited;Disinherited;;;;;;;;;x
disinherited_desc;This character is a disgrace, not fit to inherit anything.;;;;;;;;;x
honourable;Honourable;;;;;;;;;x
honourable_desc;This character tries their best to be honourable and just.;;;;;;;;;x
virtuous;Virtuous;;;;;;;;;x
virtuous_desc;This character is wise and virtuous, aspiring to do good instead of evil.;;;;;;;;;x
unjust;Unjust;;;;;;;;;x
unjust_desc;This character is severely unjust, caring not for others, but only for their personal ambitions.;;;;;;;;;x
dishonourable;Dishonourable;;;;;;;;;x
dishonourable_desc;This character has no honour, and will stop at nothing to get want they want.;;;;;;;;;x
conqueror;Conqueror;;;;;;;;;x
conqueror_desc;This character is someone willing to crush others beneath them, and inflict suffering on a mass scale if it benefits them.;;;;;;;;;x
tyrannical;Tyrannical;;;;;;;;;x
tyrannical_desc;This character is tyrannical, caring not even for those loyal to them. All they desire is more.;;;;;;;;;x
irredeemable;Irredeemable;;;;;;;;;x
irredeemable_desc;This character has committed terrible atrocities and is truly irredeemable.;;;;;;;;;x
refused_decision;Dislikes Decision;;;;;;;;;x
nomad_festival;Nomad Festival;;;;;;;;;x
nomad_festival_desc;It is time to appreciate our nomadic roots and venture out from our home, to better connect as a people and further our connection to the world, and have some fun of course.;;;;;;;;;x
embrace_pacifism;Embrace Pacifism;;;;;;;;;x
embrace_pacifism_desc;For a while, I have been told there is no intrinsic value to life, but I come to have doubts. Surely, is life is so precious, so special, then is that not worth preserving? Is it right to take another's life? Perhaps my heart demands I take the path of pacifism…;;;;;;;;;x
embrace_nihilism;Embrace Nihilism;;;;;;;;;x
embrace_nihilism_desc;From all I have seen and learned, life is such a fragile thing, one must ask what is the point of it. Recently, I have met a few well spoken philosophers who think the same way. Perhaps they could lend me a few insights into their wisdom?;;;;;;;;;x
NOMADEVTDESC1;Birth;;;;;;;;;x
NOMADEVTDESC2;Onto us a daughter has been born, little [FromFrom.GetFirstName]. In accordance with tradition, she will be of her mother's line.;;;;;;;;;x
EVTOPTANOMAD.2;...;;;;;;;;;x
EVTOPTANOMAD.2;I wish her well in life.;;;;;;;;;x
NOMADEVTDESC3;Onto us a daughter has been born, little [FromFrom.GetFirstName]. In accordance with tradition, she will be of her mother's line.;;;;;;;;;x
EVTOPTANOMAD.3;She is my daughter.;;;;;;;;;x
NOMADEVTDESC4;Onto us a son has been born, little [FromFrom.GetFirstName]. In accordance with tradition, he will be of his father's line.;;;;;;;;;x
EVTOPTANOMAD.4;He is my son.;;;;;;;;;x
NOMADEVTDESC5;Onto us a son has been born, little [FromFrom.GetFirstName]. In accordance with tradition, he will be of his father's line.;;;;;;;;;x
EVTOPTANOMAD.5;I wish him well in life.;;;;;;;;;x
NOMADEVTDESC10;I am surely with child.;;;;;;;;;x
NOMADEVTDESC11;[From.GetFirstName] is surely with my child.;;;;;;;;;x
NOMADEVTDESC15;Now that I am an adult, I may have to uphold our traditions and our nomadic way of life, but I am also now free to live it as I wish. Perhaps now is my chance to wander the world on my own.;;;;;;;;;x
EVTOPTANOMADA.15;I will go!.;;;;;;;;;x
EVTOPTANOMADB.15;No, I am needed here.;;;;;;;;;x
NOMADEVTDESC204A;While it is true that I have strayed from my old beliefs, the Council of Elders has now chosen to make the decision to expel me from their number for that very reason..;;;;;;;;;x
NOMADEVTDESC204B;It appears that [Root.GetFirstName] has strayed from beliefs, choosing the path of ignorance instead of our people's sacred traditions. For that reason, [Root.GetSheHe] is expelled from the Council of Elders, no longer one of us..;;;;;;;;;x
EVTOPTANOMADA.204;Leave them to their bickering.;;;;;;;;;x
EVTOPTANOMADB.204;Perhaps one day [Root.GetSheHe] may regret such choices..;;;;;;;;;x
NOMADEVTDESCA401;After coming of age, my [GetFromRelation] [From.GetFirstName] has come and stated [From.GetHerHis] desire to embrace our people's nomadic nature and journey abroad. While ultimately [From.GetSheHe] is set on going, you have the final say in the matter.  ;;;;;;;;;x
NOMADEVTDESCB401;After coming of age, the young pupil [From.GetFirstName] has stated [From.GetHerHis] intention to leave the Temple and embrace our people's nomadic traditions by travelling abroad.;;;;;;;;;x
EVTOPTANOMADA.401;I hope [From.GetSheHe] has safe travels.;;;;;;;;;x
EVTOPTANOMADB.401;No, I forbid it, [From.GetSheHe] is needed here.;;;;;;;;;x
NOMADEVTDESCA402;After coming of age, my [GetFromRelation] [From.GetFirstName] has decided to shun tradition and has not decided to depart the temple, instead choosing to stay and busy [From.GetHerselfHimself] in [From.GetHerHis] usual work.;;;;;;;;;x
NOMADEVTDESCB402;After many weeks, it has become clear that young pupil, [From.GetFirstName] has decided not to follow tradition, choosing to remain at the temple instead of being a true nomad, busying [From.GetHerselfHimself] in work.;;;;;;;;;x
EVTOPTANOMADA.402;I will not allow it. [From.GetFirstName] should go and live.;;;;;;;;;x
EVTOPTANOMADB.402;Very well, such a journey isn't for everyone.;;;;;;;;;x
NOMADEVTDESC408;Recently, my [GetFromRelation] [From.GetFirstName] has written home, concerning [From.GetHerHis] travels. Apparently, [From.GetFirstName] has made a very close companion with a fellow traveller. From the sounds of it, it appears this [FromFrom.GetFirstName] is becoming very close to [From.GetHerHim].;;;;;;;;;x
EVTOPTANOMADA.408;I'm happy [From.GetSheHe] has found companionship.;;;;;;;;;x
EVTOPTANOMADB.408;I should tell [From.GetHerHim] that [From.GetHerHis] love is misplaced.;;;;;;;;;x
NOMADEVTDESCA410;After a long journey, my [GetFromRelation] has finally returned home. For [From.GetHerHis] travels, [From.GetFirstName] is clearly a wiser soul, having experienced the wider world and it's joys.;;;;;;;;;x
NOMADEVTDESCB410;After a long journey, [From.GetFirstName] has returned to the Temple from which [From.GetSheHe] was born. Clearly, [From.GetHerHis] travels have given [From.GetHerHim] insight into the wider world.;;;;;;;;;x
EVTOPTANOMADA.410;I'm glad you have returned to us.;;;;;;;;;x
NOMADEVTDESC412;Many guests pass through every now and then, but a particularly interesting traveller seems to have caught the eyes of your courtiers, an Air Nomad by the name of [From.GetFullName].[From.GetSheHeCap] hails from the distant Air Temples, speaks of strange philosophy and wows many with [From.GetHerHis] Airbending abilities. Perhaps this traveller should be invited as a guest of your court?;;;;;;;;;x
EVTOPTANOMADA.412;It would be interesting to meet one of these Nomads.;;;;;;;;;x
EVTOPTANOMADB.412;Bah, I have no time for vagrants!;;;;;;;;;x
EVTOPTANOMADC.412;Sadly, I'm busy at this time.;;;;;;;;;x
firelordDESC.4;Ever since your coronation, you have been sleeping soundly. You've been the among the few to be Firelord and not descended from the Hong's who founded the Nation. You wonder if House [Root.GetDynName] will last just as long.;;;;;;;;;x
EVTOPTfirelord.4;I'm sure we will.;;;;;;;;;x
firelordDESC.5;Recently, your dreams have taken a turn for the worse. The nightmares now haunt you not only in sleep, but throughout the day. You cannot remember what troubles you, but you cannot help but feel something terrible is coming.;;;;;;;;;x
EVTOPTfirelord.5;Bah, just bad dreams.;;;;;;;;;x
firelordDESC.6;You wake up sweating, still in a state of terror. The memory of your dream is still fresh in your mind, a faceless creature looming over you...;;;;;;;;;x
EVTOPTfirelordA.6;I'm not scared of some bad dreams...;;;;;;;;;x
EVTOPTfirelordB.6;I must see a Sage at once!;;;;;;;;;x
firelordDESC.7;As you find no answer to your questions, the nightmares drag on. Now, you realise the court has become terrified of you and your ever worsening condition. You can't hear them, but surely in the shadows, they whisper that you've gone mad.;;;;;;;;;x
EVTOPTfirelord.7;I'm not crazy! I'm not!;;;;;;;;;x
firelordDESC.8;As the days drag on, you no longer even remember the nightmares upon waking, but your madness grows all the same. Apparently, rumours abound of Dark Spirits roaming the night now just beyond the Capitol. Rumours grow too that your rule is cursed.;;;;;;;;;x
EVTOPTfirelordA.8;They can whisper all they want...;;;;;;;;;x
EVTOPTfirelordB.8;Banish all the traitors!;;;;;;;;;x
firelordDESC.9;Terror has spread throughout the Capitol as sightings of Dark Spirits grow in number. People whisper that they steal children in the night, and so far, the city guard have been powerless to stop them.;;;;;;;;;x
EVTOPTfirelord.9;What kind of evil creatures are these?;;;;;;;;;x
firelordDESC.10;As the Dark Spirits continue to sow terror, people are fleeing the Capitol in droves into the countryside. Even the Ministers and the members of the Imperial Guard have begun to flee.;;;;;;;;;x
EVTOPTfirelordA.10;Let the cowards run!;;;;;;;;;x
EVTOPTfirelordB.10;Shut the gates! Nobody leaves me!;;;;;;;;;x
firelordDESC.11;Word has come that some upstart child has claimed to be a long lost descendent of House Hong and rightful Firelord. As much as you've spent hours laughing, your courtiers continue to insist his supporters are growing in numbers.;;;;;;;;;x
EVTOPTfirelord.11;I'm still laughing, but go ahead and kill them.;;;;;;;;;x
firelordDESC.12;Recently, Firelord [From.GetFirstName] has been behaving extremely erratically. Some even say our ruler has even gone mad, whispering and babbling about spirits and traitors. Whatever it is, it may lead our nation to ruin unless this is stopped.;;;;;;;;;x
EVTOPTfirelord.12;This is concerning.;;;;;;;;;x
firelordDESC.13;Our Firelord has certainly gone mad and now news is spreading not only is the Capitol in chaos, but a young Lord of House Hong is leading a rebellion to reclaim the throne. We must choose whether our loyalties lie to our Firelord or to this upstart.;;;;;;;;;x
EVTOPTfirelordA.13;Our loyalty is to the Firelord!;;;;;;;;;x
EVTOPTfirelordB.13;We must help the Prince restore sanity!;;;;;;;;;x
firelordDESC.14;The very next night, you meet with the Fire Sages in the Capitol Temple. They assure you they will look into any Spiritual disturbances that may be going on, but until then, they advise you to rest.;;;;;;;;;x
EVTOPTfirelord.14;I am grateful for their help.;;;;;;;;;x
firelordDESC.15;A Fire Sage has finally replied to your request for aid. Apparently, he believes that your unease may be caused by Spiritual disturbance in the Capitol. He requests your permission to accompany you into the Dragonbone Catacombs to find the source of this trouble.;;;;;;;;;x
EVTOPTfirelordA.15;Into the Catacombs? I'm not going down there.;;;;;;;;;x
EVTOPTfirelordB.15;Let us go then.;;;;;;;;;x
firelordDESC.16;Journeying into the Catacombs, tomb of all Firelords before you, the Sage comes across legends of the time before the Fire Nation. The tale speaks of Dark Spirits known as Kemurikage who sowed terror among the warlords, scattering their petty kingdoms to the winds.;;;;;;;;;x
EVTOPTfirelord.16;Fascinating.;;;;;;;;;x
firelordDESC.17;When the first Firelord united the islands, the Kemurikage retreated into the Spirit World as the conflict that spawned them ended. Now however, with the line of that Firelord ended, they have returned to restore balance.;;;;;;;;;x
EVTOPTfirelordA.17;Great Spirits, how may I appease you?;;;;;;;;;x
EVTOPTfirelordB.17;I'm leaving, this is a fool's tale.;;;;;;;;;x
firelordDESC.18;The Sage begins a ritual to try and catch the attention of these Spirits, but pleads with you to take absolute caution when dealing with such entities. He warns you a wicked soul may incur their wraith.;;;;;;;;;x
EVTOPTfirelordA.18;Summon them.;;;;;;;;;x
EVTOPTfirelordB.18;I should leave.;;;;;;;;;x
firelordDESC.19;The Spirits are angered by your presence, and they attack. They descend upon you, their lifeless eyes gazing into you. You wake up in the Royal Chambers. Nobody has heard of what happened, and you're left unsure if it even happened.;;;;;;;;;x
EVTOPTfirelord.19;It's all just a dream. Hahahaha…;;;;;;;;;x
firelordDESC.20;The Spirits arrive, and after a moment studying you, seem contented, disappearing as fast as they appeared. The Sage is unsure if they are appeased, but believes that something will change. You leave the Catacombs behind, hoping something came of this.;;;;;;;;;x
EVTOPTfirelord.20;Hopefully this is over.;;;;;;;;;x
firelordDESC.21;After a month, you have no longer been having any troubling dreams as of late. There has been no more disturbances, and it appears this Spiritual crisis is over.;;;;;;;;;x
EVTOPTfirelord.21;What a relief.;;;;;;;;;x
